"Step","stateleaky - ppl","stateleaky - ppl__MIN","stateleaky - ppl__MAX","leaky - ppl","leaky - ppl__MIN","leaky - ppl__MAX"
"248459","8.85795348552898","8.85795348552898","8.85795348552898","","",""
"248467","8.415165655325952","8.415165655325952","8.415165655325952","","",""
"248489","8.668422001300936","8.668422001300936","8.668422001300936","","",""
"248583","8.687211954948642","8.687211954948642","8.687211954948642","","",""
"248693","8.987365562189598","8.987365562189598","8.987365562189598","","",""
"248742","8.717341665514896","8.717341665514896","8.717341665514896","","",""
"248749","8.624392946270119","8.624392946270119","8.624392946270119","","",""
"248792","8.606281877590432","8.606281877590432","8.606281877590432","","",""
"248797","8.793172498662067","8.793172498662067","8.793172498662067","","",""
"248799","9.030909989603781","9.030909989603781","9.030909989603781","","",""
"248851","9.09515644484017","9.09515644484017","9.09515644484017","","",""
"248858","8.726191708599591","8.726191708599591","8.726191708599591","","",""
"248900","9.145023252675934","9.145023252675934","9.145023252675934","","",""
"248903","8.89690608734747","8.89690608734747","8.89690608734747","","",""
"248947","9.145063502469023","9.145063502469023","9.145063502469023","","",""
"248948","8.828477952670891","8.828477952670891","8.828477952670891","","",""
"248988","9.941943430463962","9.941943430463962","9.941943430463962","","",""
"249005","9.495857954259215","9.495857954259215","9.495857954259215","","",""
"249064","8.687696531974986","8.687696531974986","8.687696531974986","","",""
"249072","9.5400222345878","9.5400222345878","9.5400222345878","","",""
"249076","9.814715762973725","9.814715762973725","9.814715762973725","","",""
"249080","9.064895876757639","9.064895876757639","9.064895876757639","","",""
"249115","8.875021542822434","8.875021542822434","8.875021542822434","","",""
"249122","9.26904435511087","9.26904435511087","9.26904435511087","","",""
"249154","9.725833051725095","9.725833051725095","9.725833051725095","","",""
"249163","8.907326278682568","8.907326278682568","8.907326278682568","","",""
"249175","9.155062135724126","9.155062135724126","9.155062135724126","","",""
"249212","8.508294735004895","8.508294735004895","8.508294735004895","","",""
"249224","8.719403965310853","8.719403965310853","8.719403965310853","","",""
"249277","8.452633470851874","8.452633470851874","8.452633470851874","","",""
"249294","9.179059206774175","9.179059206774175","9.179059206774175","","",""
"249296","9.27146280851901","9.27146280851901","9.27146280851901","","",""
"249365","9.849075799032597","9.849075799032597","9.849075799032597","","",""
"249367","8.894607662446036","8.894607662446036","8.894607662446036","","",""
"249396","9.209750258656477","9.209750258656477","9.209750258656477","","",""
"249451","10.047563448775259","10.047563448775259","10.047563448775259","","",""
"249530","8.803147513590789","8.803147513590789","8.803147513590789","","",""
"249581","8.977993773740101","8.977993773740101","8.977993773740101","","",""
"249594","9.68189558044608","9.68189558044608","9.68189558044608","","",""
"249659","8.649091643683935","8.649091643683935","8.649091643683935","","",""
"249664","8.888291469030182","8.888291469030182","8.888291469030182","","",""
"249676","8.542152299350048","8.542152299350048","8.542152299350048","","",""
"249697","9.106544127011464","9.106544127011464","9.106544127011464","","",""
"249702","8.364064845949832","8.364064845949832","8.364064845949832","","",""
"249748","9.113439631105523","9.113439631105523","9.113439631105523","","",""
"249838","8.586369095448058","8.586369095448058","8.586369095448058","","",""
"249868","9.54681078940153","9.54681078940153","9.54681078940153","","",""
"249869","9.225721736456798","9.225721736456798","9.225721736456798","","",""
"250013","9.695064457042577","9.695064457042577","9.695064457042577","","",""
"250019","9.72171452988539","9.72171452988539","9.72171452988539","","",""
"250027","9.767727267504176","9.767727267504176","9.767727267504176","","",""
"250037","9.779995934146138","9.779995934146138","9.779995934146138","","",""
"250050","9.062198152992387","9.062198152992387","9.062198152992387","","",""
"250062","9.442470110462315","9.442470110462315","9.442470110462315","","",""
"250073","9.86339860020915","9.86339860020915","9.86339860020915","","",""
"250083","9.661910046666183","9.661910046666183","9.661910046666183","","",""
"250100","9.172658421580584","9.172658421580584","9.172658421580584","","",""
"250134","8.674116849894524","8.674116849894524","8.674116849894524","","",""
"250135","9.413713018096217","9.413713018096217","9.413713018096217","","",""
"250141","9.607993498487401","9.607993498487401","9.607993498487401","","",""
"250161","10.47830964567261","10.47830964567261","10.47830964567261","","",""
"250164","10.47387409712983","10.47387409712983","10.47387409712983","","",""
"250184","9.321844357482037","9.321844357482037","9.321844357482037","","",""
"250204","10.02177042317956","10.02177042317956","10.02177042317956","","",""
"250218","9.093371082669849","9.093371082669849","9.093371082669849","","",""
"250243","8.764514256445793","8.764514256445793","8.764514256445793","","",""
"250269","8.858340883552101","8.858340883552101","8.858340883552101","","",""
"250282","9.668924931430332","9.668924931430332","9.668924931430332","","",""
"250289","9.979071418426253","9.979071418426253","9.979071418426253","","",""
"250308","9.77896838964241","9.77896838964241","9.77896838964241","","",""
"250317","8.589569741915357","8.589569741915357","8.589569741915357","","",""
"250333","8.086171392585046","8.086171392585046","8.086171392585046","","",""
"250349","8.43142918820923","8.43142918820923","8.43142918820923","","",""
"250390","9.940284065794309","9.940284065794309","9.940284065794309","","",""
"250398","9.268333391999596","9.268333391999596","9.268333391999596","","",""
"250414","9.806363776315676","9.806363776315676","9.806363776315676","","",""
"250494","9.114521089688049","9.114521089688049","9.114521089688049","","",""
"250496","8.487104969622576","8.487104969622576","8.487104969622576","","",""
"250520","9.276738301574957","9.276738301574957","9.276738301574957","","",""
"250535","9.221762026077613","9.221762026077613","9.221762026077613","","",""
"250551","9.528662835911232","9.528662835911232","9.528662835911232","","",""
"250559","9.822105286723538","9.822105286723538","9.822105286723538","","",""
"250589","9.784326987279925","9.784326987279925","9.784326987279925","","",""
"250634","10.006572610252157","10.006572610252157","10.006572610252157","","",""
"250636","8.265180864017971","8.265180864017971","8.265180864017971","","",""
"250650","8.836596636750716","8.836596636750716","8.836596636750716","","",""
"250666","10.078232065054799","10.078232065054799","10.078232065054799","","",""
"250683","9.364961940480582","9.364961940480582","9.364961940480582","","",""
"250712","8.663541926704564","8.663541926704564","8.663541926704564","","",""
"250771","9.244331748667715","9.244331748667715","9.244331748667715","","",""
"250788","8.384382963200572","8.384382963200572","8.384382963200572","","",""
"250825","8.350092118911322","8.350092118911322","8.350092118911322","","",""
"250837","9.381955758215883","9.381955758215883","9.381955758215883","","",""
"250842","9.503910237813997","9.503910237813997","9.503910237813997","","",""
"250858","9.200413011337583","9.200413011337583","9.200413011337583","","",""
"250903","8.960970677886573","8.960970677886573","8.960970677886573","","",""
"250905","8.545903921336585","8.545903921336585","8.545903921336585","","",""
"250909","9.24926991413784","9.24926991413784","9.24926991413784","","",""
"250949","9.55089364049924","9.55089364049924","9.55089364049924","","",""
"250950","8.300296821463203","8.300296821463203","8.300296821463203","","",""
"250964","9.275772779415185","9.275772779415185","9.275772779415185","","",""
"250968","9.825462016480747","9.825462016480747","9.825462016480747","","",""
"250975","8.97970333212511","8.97970333212511","8.97970333212511","","",""
"251005","9.322968971121208","9.322968971121208","9.322968971121208","","",""
"251043","8.823065587505193","8.823065587505193","8.823065587505193","","",""
"251074","9.634843429973738","9.634843429973738","9.634843429973738","","",""
"251082","9.417670762257975","9.417670762257975","9.417670762257975","","",""
"251104","9.02027929820676","9.02027929820676","9.02027929820676","","",""
"251143","9.749734322556925","9.749734322556925","9.749734322556925","","",""
"251145","9.372176213934589","9.372176213934589","9.372176213934589","","",""
"251157","9.17261156902158","9.17261156902158","9.17261156902158","","",""
"251178","7.764904892910648","7.764904892910648","7.764904892910648","","",""
"251280","8.349444784232643","8.349444784232643","8.349444784232643","","",""
"251346","8.465711588216744","8.465711588216744","8.465711588216744","","",""
"251424","9.06036458328952","9.06036458328952","9.06036458328952","","",""
"251436","8.498061801438967","8.498061801438967","8.498061801438967","","",""
"251448","9.362388400401983","9.362388400401983","9.362388400401983","","",""
"251449","8.885362676512232","8.885362676512232","8.885362676512232","","",""
"251463","8.736487547533592","8.736487547533592","8.736487547533592","","",""
"251476","8.693402412880681","8.693402412880681","8.693402412880681","","",""
"251482","9.251900308711964","9.251900308711964","9.251900308711964","","",""
"251488","10.470850120683597","10.470850120683597","10.470850120683597","","",""
"251491","9.20225184539052","9.20225184539052","9.20225184539052","","",""
"251509","9.060764818820592","9.060764818820592","9.060764818820592","","",""
"251511","9.226172442062476","9.226172442062476","9.226172442062476","","",""
"251595","8.776865082458432","8.776865082458432","8.776865082458432","","",""
"251596","8.990244316312108","8.990244316312108","8.990244316312108","","",""
"251606","9.21502009249365","9.21502009249365","9.21502009249365","","",""
"251673","9.506397145626917","9.506397145626917","9.506397145626917","","",""
"251700","8.533540955141799","8.533540955141799","8.533540955141799","","",""
"251715","9.646793403800004","9.646793403800004","9.646793403800004","","",""
"251731","8.620282377820516","8.620282377820516","8.620282377820516","","",""
"251767","8.979337790297198","8.979337790297198","8.979337790297198","","",""
"251783","8.987877621385813","8.987877621385813","8.987877621385813","","",""
"251855","10.206186078592157","10.206186078592157","10.206186078592157","","",""
"251870","9.569810516131035","9.569810516131035","9.569810516131035","","",""
"251918","9.351668781706719","9.351668781706719","9.351668781706719","","",""
"251962","10.042680144455094","10.042680144455094","10.042680144455094","","",""
"251976","9.655551624266444","9.655551624266444","9.655551624266444","","",""
"251984","9.873201885361002","9.873201885361002","9.873201885361002","","",""
"252030","8.746464968807384","8.746464968807384","8.746464968807384","","",""
"252037","9.997619242624028","9.997619242624028","9.997619242624028","","",""
"252051","8.923157280572669","8.923157280572669","8.923157280572669","","",""
"252057","10.038518669671307","10.038518669671307","10.038518669671307","","",""
"252090","9.134543194316661","9.134543194316661","9.134543194316661","","",""
"252123","9.558213579297146","9.558213579297146","9.558213579297146","","",""
"252139","10.108163998488834","10.108163998488834","10.108163998488834","","",""
"252145","9.412949015403926","9.412949015403926","9.412949015403926","","",""
"252147","8.584479377859395","8.584479377859395","8.584479377859395","","",""
"252173","8.374890924815956","8.374890924815956","8.374890924815956","","",""
"252185","8.292621707360455","8.292621707360455","8.292621707360455","","",""
"252197","9.204535794580073","9.204535794580073","9.204535794580073","","",""
"252199","9.367401044767409","9.367401044767409","9.367401044767409","","",""
"252201","9.384591985194294","9.384591985194294","9.384591985194294","","",""
"252213","8.257981378516591","8.257981378516591","8.257981378516591","","",""
"252217","9.948436052410706","9.948436052410706","9.948436052410706","","",""
"252239","8.353218700220223","8.353218700220223","8.353218700220223","","",""
"252249","8.772922378410811","8.772922378410811","8.772922378410811","","",""
"252266","8.202642589632516","8.202642589632516","8.202642589632516","","",""
"252292","8.921429031720493","8.921429031720493","8.921429031720493","","",""
"252298","10.0758744387579","10.0758744387579","10.0758744387579","","",""
"252306","9.189769214195334","9.189769214195334","9.189769214195334","","",""
"252322","8.571205497736381","8.571205497736381","8.571205497736381","","",""
"252324","9.052626746982636","9.052626746982636","9.052626746982636","","",""
"252337","8.159459109255591","8.159459109255591","8.159459109255591","","",""
"252345","8.64842461844807","8.64842461844807","8.64842461844807","","",""
"252355","9.357675256113847","9.357675256113847","9.357675256113847","","",""
"252365","8.598377053838368","8.598377053838368","8.598377053838368","","",""
"252400","9.533711768376882","9.533711768376882","9.533711768376882","","",""
"252401","8.860632337792765","8.860632337792765","8.860632337792765","","",""
"252445","9.132617978306069","9.132617978306069","9.132617978306069","","",""
"252451","8.559650098336244","8.559650098336244","8.559650098336244","","",""
"252488","8.940076813321681","8.940076813321681","8.940076813321681","","",""
"252500","8.218913646021992","8.218913646021992","8.218913646021992","","",""
"252516","9.51431305808118","9.51431305808118","9.51431305808118","","",""
"252517","9.823319308778075","9.823319308778075","9.823319308778075","","",""
"252620","9.130567053328654","9.130567053328654","9.130567053328654","","",""
"252635","8.650497949639806","8.650497949639806","8.650497949639806","","",""
"252669","8.850677798806478","8.850677798806478","8.850677798806478","","",""
"252671","8.915711327977329","8.915711327977329","8.915711327977329","","",""
"252697","8.457297721898549","8.457297721898549","8.457297721898549","","",""
"252725","9.2379977983766","9.2379977983766","9.2379977983766","","",""
"252745","9.064367370753507","9.064367370753507","9.064367370753507","","",""
"252797","9.228939518100685","9.228939518100685","9.228939518100685","","",""
"252799","8.712017644062762","8.712017644062762","8.712017644062762","","",""
"252831","9.408271818613173","9.408271818613173","9.408271818613173","","",""
"252848","9.336812567415263","9.336812567415263","9.336812567415263","","",""
"252858","9.337514693658598","9.337514693658598","9.337514693658598","","",""
"252866","8.945185364431637","8.945185364431637","8.945185364431637","","",""
"252919","9.134857454115192","9.134857454115192","9.134857454115192","","",""
"252944","9.850071832767238","9.850071832767238","9.850071832767238","","",""
"252959","9.859755936299901","9.859755936299901","9.859755936299901","","",""
"253013","8.816969439535441","8.816969439535441","8.816969439535441","","",""
"253031","8.925388698636576","8.925388698636576","8.925388698636576","","",""
"253090","10.160029315142083","10.160029315142083","10.160029315142083","","",""
"253189","9.280315219646887","9.280315219646887","9.280315219646887","","",""
"253191","9.644336682678382","9.644336682678382","9.644336682678382","","",""
"253228","8.851642096529202","8.851642096529202","8.851642096529202","","",""
"253257","8.891546769443249","8.891546769443249","8.891546769443249","","",""
"253275","9.50378613020898","9.50378613020898","9.50378613020898","","",""
"253279","8.916119285822555","8.916119285822555","8.916119285822555","","",""
"253303","9.16086989229188","9.16086989229188","9.16086989229188","","",""
"253349","8.35077507915002","8.35077507915002","8.35077507915002","","",""
"253355","9.563529084928721","9.563529084928721","9.563529084928721","","",""
"253379","9.91133300892589","9.91133300892589","9.91133300892589","","",""
"253399","8.622773372232235","8.622773372232235","8.622773372232235","","",""
"253433","8.67867048428012","8.67867048428012","8.67867048428012","","",""
"253454","9.402340831438465","9.402340831438465","9.402340831438465","","",""
"253470","9.274532788041439","9.274532788041439","9.274532788041439","","",""
"253480","10.073749436378451","10.073749436378451","10.073749436378451","","",""
"253481","9.825523006598281","9.825523006598281","9.825523006598281","","",""
"253489","9.431877345884319","9.431877345884319","9.431877345884319","","",""
"253517","9.373917530158304","9.373917530158304","9.373917530158304","","",""
"253531","10.178082047984667","10.178082047984667","10.178082047984667","","",""
"253536","10.463315222884447","10.463315222884447","10.463315222884447","","",""
"253557","8.948002402132046","8.948002402132046","8.948002402132046","","",""
"253581","8.191869961765551","8.191869961765551","8.191869961765551","","",""
"253604","8.644601452045373","8.644601452045373","8.644601452045373","","",""
"253653","9.2824090824205","9.2824090824205","9.2824090824205","","",""
"253660","8.949636865283535","8.949636865283535","8.949636865283535","","",""
"253662","9.552044560487253","9.552044560487253","9.552044560487253","","",""
"253688","9.174945394032655","9.174945394032655","9.174945394032655","","",""
"253715","8.996756168532904","8.996756168532904","8.996756168532904","","",""
"253723","9.642696109751284","9.642696109751284","9.642696109751284","","",""
"253762","9.254642687680466","9.254642687680466","9.254642687680466","","",""
"253766","8.334239581427994","8.334239581427994","8.334239581427994","","",""
"253769","9.31712560954564","9.31712560954564","9.31712560954564","","",""
"253810","9.219526940104483","9.219526940104483","9.219526940104483","","",""
"253813","8.623842255955408","8.623842255955408","8.623842255955408","","",""
"253902","9.05931214505066","9.05931214505066","9.05931214505066","","",""
"253918","8.937378008135674","8.937378008135674","8.937378008135674","","",""
"253933","9.155212742862913","9.155212742862913","9.155212742862913","","",""
"253949","9.177524964632964","9.177524964632964","9.177524964632964","","",""
"253967","8.740913375821906","8.740913375821906","8.740913375821906","","",""
"254006","8.6338659651216","8.6338659651216","8.6338659651216","","",""
"254046","9.5952736540202","9.5952736540202","9.5952736540202","","",""
"254095","9.383840970823904","9.383840970823904","9.383840970823904","","",""
"254110","10.24917453820052","10.24917453820052","10.24917453820052","","",""
"254119","10.035322579526195","10.035322579526195","10.035322579526195","","",""
"254146","8.782299487708977","8.782299487708977","8.782299487708977","","",""
"254200","10.068319796878455","10.068319796878455","10.068319796878455","","",""
"254257","8.924740349565276","8.924740349565276","8.924740349565276","","",""
"254287","8.38197576519708","8.38197576519708","8.38197576519708","","",""
"254294","8.714610905555304","8.714610905555304","8.714610905555304","","",""
"254305","9.589417354859965","9.589417354859965","9.589417354859965","","",""
"254308","8.836817485528464","8.836817485528464","8.836817485528464","","",""
"254340","7.839343228365334","7.839343228365334","7.839343228365334","","",""
"254353","8.009893316584659","8.009893316584659","8.009893316584659","","",""
"254424","9.511994115813321","9.511994115813321","9.511994115813321","","",""
"254443","8.833113588803208","8.833113588803208","8.833113588803208","","",""
"254462","8.914783285906621","8.914783285906621","8.914783285906621","","",""
"254542","8.910662219153272","8.910662219153272","8.910662219153272","","",""
"254545","9.080572935196065","9.080572935196065","9.080572935196065","","",""
"254553","8.320157198643718","8.320157198643718","8.320157198643718","","",""
"254633","9.324368538490509","9.324368538490509","9.324368538490509","","",""
"254669","8.164540681738337","8.164540681738337","8.164540681738337","","",""
"254730","9.542258309198","9.542258309198","9.542258309198","","",""
"254762","8.496329863765533","8.496329863765533","8.496329863765533","","",""
"254773","9.622466673608923","9.622466673608923","9.622466673608923","","",""
"254774","8.581759983145904","8.581759983145904","8.581759983145904","","",""
"254786","8.695336430510512","8.695336430510512","8.695336430510512","","",""
"254788","9.398649606471864","9.398649606471864","9.398649606471864","","",""
"254802","9.370490626440263","9.370490626440263","9.370490626440263","","",""
"254820","9.961778545369764","9.961778545369764","9.961778545369764","","",""
"254846","8.695380751259755","8.695380751259755","8.695380751259755","","",""
"254850","8.523928327793627","8.523928327793627","8.523928327793627","","",""
"254873","8.917783852407814","8.917783852407814","8.917783852407814","","",""
"254882","9.755689134075926","9.755689134075926","9.755689134075926","","",""
"254910","8.078157526239979","8.078157526239979","8.078157526239979","","",""
"254943","8.513776198943212","8.513776198943212","8.513776198943212","","",""
"254952","9.042941666404742","9.042941666404742","9.042941666404742","","",""
"254966","9.210594721308548","9.210594721308548","9.210594721308548","","",""
"254986","9.543471121753411","9.543471121753411","9.543471121753411","","",""
"255065","9.842019490625033","9.842019490625033","9.842019490625033","","",""
"255096","8.318420120106659","8.318420120106659","8.318420120106659","","",""
"255193","8.75604435658502","8.75604435658502","8.75604435658502","","",""
"255222","8.193979405261997","8.193979405261997","8.193979405261997","","",""
"255280","9.587800318133105","9.587800318133105","9.587800318133105","","",""
"255401","9.498893649333947","9.498893649333947","9.498893649333947","","",""
"255403","9.257304192607197","9.257304192607197","9.257304192607197","","",""
"255424","8.740278409731523","8.740278409731523","8.740278409731523","","",""
"255428","8.644962704022879","8.644962704022879","8.644962704022879","","",""
"255446","8.473765575237184","8.473765575237184","8.473765575237184","","",""
"255449","10.175753318974358","10.175753318974358","10.175753318974358","","",""
"255484","9.676808013465616","9.676808013465616","9.676808013465616","","",""
"255568","9.280388557465661","9.280388557465661","9.280388557465661","","",""
"255584","9.320343029261721","9.320343029261721","9.320343029261721","","",""
"255585","9.477185485698","9.477185485698","9.477185485698","","",""
"255586","8.490616284427253","8.490616284427253","8.490616284427253","","",""
"255645","8.559548297439367","8.559548297439367","8.559548297439367","","",""
"255659","8.810274356902973","8.810274356902973","8.810274356902973","","",""
"255660","8.956015184959144","8.956015184959144","8.956015184959144","","",""
"255703","9.607382347160495","9.607382347160495","9.607382347160495","","",""
"255717","8.992439255614892","8.992439255614892","8.992439255614892","","",""
"255746","8.6314666366376","8.6314666366376","8.6314666366376","","",""
"255754","9.098328026706351","9.098328026706351","9.098328026706351","","",""
"255764","8.837357740753717","8.837357740753717","8.837357740753717","","",""
"255807","8.472155307373827","8.472155307373827","8.472155307373827","","",""
"255824","9.074658136746743","9.074658136746743","9.074658136746743","","",""
"255825","8.417097325675321","8.417097325675321","8.417097325675321","","",""
"255844","9.559214742668214","9.559214742668214","9.559214742668214","","",""
"255847","10.079985267309945","10.079985267309945","10.079985267309945","","",""
"255853","8.706416161230132","8.706416161230132","8.706416161230132","","",""
"255871","8.707948611310949","8.707948611310949","8.707948611310949","","",""
"255903","9.163716578751302","9.163716578751302","9.163716578751302","","",""
"255918","8.877303892654332","8.877303892654332","8.877303892654332","","",""
"255938","9.052897444164243","9.052897444164243","9.052897444164243","","",""
"255985","9.164899263162635","9.164899263162635","9.164899263162635","","",""
"256018","9.252025421587119","9.252025421587119","9.252025421587119","","",""
"256047","9.288107390553616","9.288107390553616","9.288107390553616","","",""
"256131","9.248198012890688","9.248198012890688","9.248198012890688","","",""
"256209","9.685817987773264","9.685817987773264","9.685817987773264","","",""
"256252","8.322155881309607","8.322155881309607","8.322155881309607","","",""
"256274","9.365568166762857","9.365568166762857","9.365568166762857","","",""
"256277","8.584089118458538","8.584089118458538","8.584089118458538","","",""
"256286","9.57355820860135","9.57355820860135","9.57355820860135","","",""
"256306","9.089167801412632","9.089167801412632","9.089167801412632","","",""
"256318","9.572305683066046","9.572305683066046","9.572305683066046","","",""
"256328","7.60952888059191","7.60952888059191","7.60952888059191","","",""
"256406","8.349488546944475","8.349488546944475","8.349488546944475","","",""
"256410","10.185849148207032","10.185849148207032","10.185849148207032","","",""
"256446","8.657429203393557","8.657429203393557","8.657429203393557","","",""
"256488","8.76663530666194","8.76663530666194","8.76663530666194","","",""
"256541","9.640946115890952","9.640946115890952","9.640946115890952","","",""
"256555","9.289035384153236","9.289035384153236","9.289035384153236","","",""
"256558","8.559371580259585","8.559371580259585","8.559371580259585","","",""
"256573","9.217509599755466","9.217509599755466","9.217509599755466","","",""
"256576","9.685290013219323","9.685290013219323","9.685290013219323","","",""
"256591","8.985121506104107","8.985121506104107","8.985121506104107","","",""
"256608","8.110455284599892","8.110455284599892","8.110455284599892","","",""
"256634","8.79687474540051","8.79687474540051","8.79687474540051","","",""
"256637","9.180446019491278","9.180446019491278","9.180446019491278","","",""
"256666","10.509785789396323","10.509785789396323","10.509785789396323","","",""
"256691","8.685535732234621","8.685535732234621","8.685535732234621","","",""
"256734","9.72596429287748","9.72596429287748","9.72596429287748","","",""
"256797","8.565239315830075","8.565239315830075","8.565239315830075","","",""
"256819","9.417109358089748","9.417109358089748","9.417109358089748","","",""
"256826","8.643044093749841","8.643044093749841","8.643044093749841","","",""
"256837","8.548866345011676","8.548866345011676","8.548866345011676","","",""
"256910","8.700611982957092","8.700611982957092","8.700611982957092","","",""
"256915","9.376368576224113","9.376368576224113","9.376368576224113","","",""
"256929","9.068355183196102","9.068355183196102","9.068355183196102","","",""
"256963","8.995449594792273","8.995449594792273","8.995449594792273","","",""
"256976","9.020883500900705","9.020883500900705","9.020883500900705","","",""
"257018","9.11233997132796","9.11233997132796","9.11233997132796","","",""
"257028","8.510762593918669","8.510762593918669","8.510762593918669","","",""
"257042","8.54082577617983","8.54082577617983","8.54082577617983","","",""
"257045","8.46988297085066","8.46988297085066","8.46988297085066","","",""
"257058","8.13517491156657","8.13517491156657","8.13517491156657","","",""
"257064","8.49453724830114","8.49453724830114","8.49453724830114","","",""
"257083","9.986093598127338","9.986093598127338","9.986093598127338","","",""
"257085","8.7168261570196","8.7168261570196","8.7168261570196","","",""
"257103","9.600834440025514","9.600834440025514","9.600834440025514","","",""
"257105","9.100527525123805","9.100527525123805","9.100527525123805","","",""
"257158","9.508684360181704","9.508684360181704","9.508684360181704","","",""
"257159","10.075075940575259","10.075075940575259","10.075075940575259","","",""
"257181","9.333215236664973","9.333215236664973","9.333215236664973","","",""
"257191","8.982740058633809","8.982740058633809","8.982740058633809","","",""
"257200","8.57937260422629","8.57937260422629","8.57937260422629","","",""
"257202","9.130707803530443","9.130707803530443","9.130707803530443","","",""
"257230","9.153236195233976","9.153236195233976","9.153236195233976","","",""
"257302","8.420133457334932","8.420133457334932","8.420133457334932","","",""
"257314","9.183477624401101","9.183477624401101","9.183477624401101","","",""
"257325","9.429431126841031","9.429431126841031","9.429431126841031","","",""
"257431","9.583995352363916","9.583995352363916","9.583995352363916","","",""
"257433","9.748264319138809","9.748264319138809","9.748264319138809","","",""
"257457","9.332144476667583","9.332144476667583","9.332144476667583","","",""
"257491","9.001102279811356","9.001102279811356","9.001102279811356","","",""
"257498","9.063878096776666","9.063878096776666","9.063878096776666","","",""
"257542","8.347753861816743","8.347753861816743","8.347753861816743","","",""
"257560","9.488458718321375","9.488458718321375","9.488458718321375","","",""
"257592","8.333796518666569","8.333796518666569","8.333796518666569","","",""
"257681","9.516141258680138","9.516141258680138","9.516141258680138","","",""
"257711","9.145411241094681","9.145411241094681","9.145411241094681","","",""
"257749","8.138432249171649","8.138432249171649","8.138432249171649","","",""
"257801","8.496519727285358","8.496519727285358","8.496519727285358","","",""
"257869","8.413710735627138","8.413710735627138","8.413710735627138","","",""
"257873","9.504514015219264","9.504514015219264","9.504514015219264","","",""
"257891","9.109475906393843","9.109475906393843","9.109475906393843","","",""
"257934","8.80763709091487","8.80763709091487","8.80763709091487","","",""
"257970","8.994721061043384","8.994721061043384","8.994721061043384","","",""
"257995","9.989410712869535","9.989410712869535","9.989410712869535","","",""
"258045","9.638472198260004","9.638472198260004","9.638472198260004","","",""
"258047","8.810115193180867","8.810115193180867","8.810115193180867","","",""
"258093","8.98618982462038","8.98618982462038","8.98618982462038","","",""
"258094","8.810022412161715","8.810022412161715","8.810022412161715","","",""
"258220","9.557200771186386","9.557200771186386","9.557200771186386","","",""
"258232","9.046632674564966","9.046632674564966","9.046632674564966","","",""
"258268","8.974372193957207","8.974372193957207","8.974372193957207","","",""
"258271","10.254464409241468","10.254464409241468","10.254464409241468","","",""
"258359","9.371660984140684","9.371660984140684","9.371660984140684","","",""
"258378","8.86726209373993","8.86726209373993","8.86726209373993","","",""
"258379","8.440870549615894","8.440870549615894","8.440870549615894","","",""
"258403","8.060397447723235","8.060397447723235","8.060397447723235","","",""
"258446","8.937580109775858","8.937580109775858","8.937580109775858","","",""
"258451","10.015808444851087","10.015808444851087","10.015808444851087","","",""
"258501","9.05929227947934","9.05929227947934","9.05929227947934","","",""
"258550","8.179860623882877","8.179860623882877","8.179860623882877","","",""
"258761","9.077860500343672","9.077860500343672","9.077860500343672","","",""
"258792","9.37331237657191","9.37331237657191","9.37331237657191","","",""
"258793","9.182438081654993","9.182438081654993","9.182438081654993","","",""
"258798","8.888520819670362","8.888520819670362","8.888520819670362","","",""
"258827","8.810591204590395","8.810591204590395","8.810591204590395","","",""
"258846","9.211637017041488","9.211637017041488","9.211637017041488","","",""
"258875","9.148263938650913","9.148263938650913","9.148263938650913","","",""
"258905","9.476087110855476","9.476087110855476","9.476087110855476","","",""
"258913","8.570398875711852","8.570398875711852","8.570398875711852","","",""
"258915","10.062459548503405","10.062459548503405","10.062459548503405","","",""
"258940","10.039264042656512","10.039264042656512","10.039264042656512","","",""
"258955","9.44707036461676","9.44707036461676","9.44707036461676","","",""
"258980","9.243237425412026","9.243237425412026","9.243237425412026","","",""
"258986","8.18425584792065","8.18425584792065","8.18425584792065","","",""
"259027","9.792287068477627","9.792287068477627","9.792287068477627","","",""
"259050","8.238868046720702","8.238868046720702","8.238868046720702","","",""
"259056","8.195115266256401","8.195115266256401","8.195115266256401","","",""
"259069","8.260778733947987","8.260778733947987","8.260778733947987","","",""
"259080","10.577245712466459","10.577245712466459","10.577245712466459","","",""
"259084","9.252424916386856","9.252424916386856","9.252424916386856","","",""
"259087","8.267671189313516","8.267671189313516","8.267671189313516","","",""
"259091","8.534368925365099","8.534368925365099","8.534368925365099","","",""
"259100","8.667034882626368","8.667034882626368","8.667034882626368","","",""
"259121","9.158440600283354","9.158440600283354","9.158440600283354","","",""
"259136","8.110201872594528","8.110201872594528","8.110201872594528","","",""
"259142","8.618527094729693","8.618527094729693","8.618527094729693","","",""
"259156","9.671529418148962","9.671529418148962","9.671529418148962","","",""
"259225","8.193427049735462","8.193427049735462","8.193427049735462","","",""
"259232","8.33848015012345","8.33848015012345","8.33848015012345","","",""
"259239","8.776540682852252","8.776540682852252","8.776540682852252","","",""
"259263","9.263143381929922","9.263143381929922","9.263143381929922","","",""
"259365","9.125630966152029","9.125630966152029","9.125630966152029","","",""
"259367","8.96190900410531","8.96190900410531","8.96190900410531","","",""
"259391","8.876487061704697","8.876487061704697","8.876487061704697","","",""
"259393","10.143241857618847","10.143241857618847","10.143241857618847","","",""
"259413","9.105330691993979","9.105330691993979","9.105330691993979","","",""
"259429","9.805800233990908","9.805800233990908","9.805800233990908","","",""
