"Step","multi-beta-learn - loss","multi-beta-learn - loss__MIN","multi-beta-learn - loss__MAX","single-beta-no-learn-beta - loss","single-beta-no-learn-beta - loss__MIN","single-beta-no-learn-beta - loss__MAX","single-beta-learn-beta - loss","single-beta-learn-beta - loss__MIN","single-beta-learn-beta - loss__MAX"
"3563","5.19720547396555","5.19720547396555","5.19720547396555","5.335627461009882","5.335627461009882","5.335627461009882","5.074138594391245","5.074138594391245","5.074138594391245"
"3595","5.169201990974199","5.169201990974199","5.169201990974199","5.264708516983109","5.264708516983109","5.264708516983109","5.1747136153574065","5.1747136153574065","5.1747136153574065"
"3599","5.152984013229899","5.152984013229899","5.152984013229899","5.197850344209332","5.197850344209332","5.197850344209332","5.161867432212665","5.161867432212665","5.161867432212665"
"3602","5.157785082200161","5.157785082200161","5.157785082200161","5.248114242855268","5.248114242855268","5.248114242855268","5.249249518242052","5.249249518242052","5.249249518242052"
"3608","5.23636003880719","5.23636003880719","5.23636003880719","5.299740171308611","5.299740171308611","5.299740171308611","5.14828069300217","5.14828069300217","5.14828069300217"
"3610","5.208979388860267","5.208979388860267","5.208979388860267","5.209244562001021","5.209244562001021","5.209244562001021","5.13405179189697","5.13405179189697","5.13405179189697"
"3656","5.190671657450142","5.190671657450142","5.190671657450142","5.165730364997052","5.165730364997052","5.165730364997052","5.23050094964936","5.23050094964936","5.23050094964936"
"3673","5.1749306662439505","5.1749306662439505","5.1749306662439505","5.312457710765215","5.312457710765215","5.312457710765215","5.171295790358485","5.171295790358485","5.171295790358485"
"3740","5.213286094942601","5.213286094942601","5.213286094942601","5.252336387888026","5.252336387888026","5.252336387888026","5.179437760095561","5.179437760095561","5.179437760095561"
"3749","5.155051651190291","5.155051651190291","5.155051651190291","5.296290418332403","5.296290418332403","5.296290418332403","5.10007533516709","5.10007533516709","5.10007533516709"
"3758","5.247270986041797","5.247270986041797","5.247270986041797","5.174946540316956","5.174946540316956","5.174946540316956","5.035759484949406","5.035759484949406","5.035759484949406"
"3794","5.113866320193968","5.113866320193968","5.113866320193968","5.209900315260117","5.209900315260117","5.209900315260117","5.076250305478836","5.076250305478836","5.076250305478836"
"3803","5.209630024184077","5.209630024184077","5.209630024184077","5.292684969305624","5.292684969305624","5.292684969305624","5.149432865653451","5.149432865653451","5.149432865653451"
"3818","5.210628482634166","5.210628482634166","5.210628482634166","5.1928257379006215","5.1928257379006215","5.1928257379006215","5.103871085513055","5.103871085513055","5.103871085513055"
"3836","5.129717583279381","5.129717583279381","5.129717583279381","5.198248707576038","5.198248707576038","5.198248707576038","5.185161383385098","5.185161383385098","5.185161383385098"
"3857","5.181141354855787","5.181141354855787","5.181141354855787","5.323685840565137","5.323685840565137","5.323685840565137","5.088666854549547","5.088666854549547","5.088666854549547"
"3871","5.192914575378741","5.192914575378741","5.192914575378741","5.252326562693116","5.252326562693116","5.252326562693116","5.134343373169681","5.134343373169681","5.134343373169681"
"3878","5.050996371559988","5.050996371559988","5.050996371559988","5.2608324625439975","5.2608324625439975","5.2608324625439975","5.108713817184609","5.108713817184609","5.108713817184609"
"3887","5.126639290991681","5.126639290991681","5.126639290991681","5.274629533953956","5.274629533953956","5.274629533953956","5.015784856141574","5.015784856141574","5.015784856141574"
"3892","5.2489430720074814","5.2489430720074814","5.2489430720074814","5.345046525859905","5.345046525859905","5.345046525859905","5.046367400665075","5.046367400665075","5.046367400665075"
"3910","5.149173351154356","5.149173351154356","5.149173351154356","","","","","",""
"3921","5.137291697307716","5.137291697307716","5.137291697307716","5.248704402835972","5.248704402835972","5.248704402835972","5.130806096946683","5.130806096946683","5.130806096946683"
"3993","5.151014673458602","5.151014673458602","5.151014673458602","5.284724072987223","5.284724072987223","5.284724072987223","5.1349067575238605","5.1349067575238605","5.1349067575238605"
"4009","5.1735687161750645","5.1735687161750645","5.1735687161750645","5.229105150120641","5.229105150120641","5.229105150120641","5.07531396309623","5.07531396309623","5.07531396309623"
"4012","5.206952853465643","5.206952853465643","5.206952853465643","5.243637755489076","5.243637755489076","5.243637755489076","5.073124785556224","5.073124785556224","5.073124785556224"
"4016","5.238385682546394","5.238385682546394","5.238385682546394","5.1426075153898765","5.1426075153898765","5.1426075153898765","4.966767478723157","4.966767478723157","4.966767478723157"
"4032","5.1003269586037465","5.1003269586037465","5.1003269586037465","5.183619077667655","5.183619077667655","5.183619077667655","5.025577313657264","5.025577313657264","5.025577313657264"
"4054","5.086758816922391","5.086758816922391","5.086758816922391","5.349575912116356","5.349575912116356","5.349575912116356","4.974650060066392","4.974650060066392","4.974650060066392"
"4101","5.251787373180584","5.251787373180584","5.251787373180584","5.301790964771241","5.301790964771241","5.301790964771241","5.067928740998578","5.067928740998578","5.067928740998578"
"4131","5.139848233099807","5.139848233099807","5.139848233099807","5.206833868664552","5.206833868664552","5.206833868664552","5.054536467486819","5.054536467486819","5.054536467486819"
"4148","5.192315486224694","5.192315486224694","5.192315486224694","5.129434684571878","5.129434684571878","5.129434684571878","4.995785089928334","4.995785089928334","4.995785089928334"
"4162","5.157043539867366","5.157043539867366","5.157043539867366","5.240865238750933","5.240865238750933","5.240865238750933","5.166989409743692","5.166989409743692","5.166989409743692"
"4163","5.140473809080759","5.140473809080759","5.140473809080759","5.257373839851439","5.257373839851439","5.257373839851439","5.042736766383646","5.042736766383646","5.042736766383646"
"4175","5.196396747524215","5.196396747524215","5.196396747524215","5.2325151998200825","5.2325151998200825","5.2325151998200825","5.069219154942614","5.069219154942614","5.069219154942614"
"4213","5.195687080180667","5.195687080180667","5.195687080180667","5.25308798241803","5.25308798241803","5.25308798241803","5.056570320204635","5.056570320204635","5.056570320204635"
"4281","5.112372624903549","5.112372624903549","5.112372624903549","5.23456092224235","5.23456092224235","5.23456092224235","4.9755639423076925","4.9755639423076925","4.9755639423076925"
"4321","5.15957943789503","5.15957943789503","5.15957943789503","5.270739357969658","5.270739357969658","5.270739357969658","5.0376402058618694","5.0376402058618694","5.0376402058618694"
"4337","5.1712366360055855","5.1712366360055855","5.1712366360055855","5.208806190500186","5.208806190500186","5.208806190500186","5.096554259119424","5.096554259119424","5.096554259119424"
"4349","5.189729342714875","5.189729342714875","5.189729342714875","","","","5.007024154287254","5.007024154287254","5.007024154287254"
"4369","5.1779580054963485","5.1779580054963485","5.1779580054963485","5.183484444124335","5.183484444124335","5.183484444124335","4.940557834254867","4.940557834254867","4.940557834254867"
"4402","5.188805195850925","5.188805195850925","5.188805195850925","5.24692952011685","5.24692952011685","5.24692952011685","5.0937936331307085","5.0937936331307085","5.0937936331307085"
"4420","5.087657957716269","5.087657957716269","5.087657957716269","5.163367997580921","5.163367997580921","5.163367997580921","5.087589582593147","5.087589582593147","5.087589582593147"
"4424","5.181067017713205","5.181067017713205","5.181067017713205","5.1907125849544835","5.1907125849544835","5.1907125849544835","5.017918633726357","5.017918633726357","5.017918633726357"
"4425","5.09894386126161","5.09894386126161","5.09894386126161","5.210904326416439","5.210904326416439","5.210904326416439","5.03280653975939","5.03280653975939","5.03280653975939"
"4453","5.204104660577102","5.204104660577102","5.204104660577102","5.185622825839356","5.185622825839356","5.185622825839356","5.024260787378588","5.024260787378588","5.024260787378588"
"4481","5.251323673590973","5.251323673590973","5.251323673590973","5.221253372720506","5.221253372720506","5.221253372720506","4.943550323312547","4.943550323312547","4.943550323312547"
"4487","5.174469081301223","5.174469081301223","5.174469081301223","5.200821236569544","5.200821236569544","5.200821236569544","5.064946155015081","5.064946155015081","5.064946155015081"
"4489","5.114949589667008","5.114949589667008","5.114949589667008","5.21293328042216","5.21293328042216","5.21293328042216","4.975373968563526","4.975373968563526","4.975373968563526"
"4505","5.179718704346947","5.179718704346947","5.179718704346947","5.1993655770917995","5.1993655770917995","5.1993655770917995","4.987462224902428","4.987462224902428","4.987462224902428"
"4526","5.073727684796418","5.073727684796418","5.073727684796418","","","","5.002376873812749","5.002376873812749","5.002376873812749"
"4527","5.210380867865793","5.210380867865793","5.210380867865793","5.2358480445423305","5.2358480445423305","5.2358480445423305","5.017143759908915","5.017143759908915","5.017143759908915"
"4579","5.159454243358744","5.159454243358744","5.159454243358744","5.109736792580296","5.109736792580296","5.109736792580296","4.941788940580877","4.941788940580877","4.941788940580877"
"4609","5.064628403893048","5.064628403893048","5.064628403893048","5.162131508795143","5.162131508795143","5.162131508795143","4.932355806327161","4.932355806327161","4.932355806327161"
"4631","5.086433603377234","5.086433603377234","5.086433603377234","5.2320072158056","5.2320072158056","5.2320072158056","4.951538929047699","4.951538929047699","4.951538929047699"
"4648","5.179907897625724","5.179907897625724","5.179907897625724","5.19882698176602","5.19882698176602","5.19882698176602","4.910674401290483","4.910674401290483","4.910674401290483"
"4651","5.132481736606041","5.132481736606041","5.132481736606041","5.212887283520748","5.212887283520748","5.212887283520748","4.8404394759727865","4.8404394759727865","4.8404394759727865"
"4659","5.182980078942107","5.182980078942107","5.182980078942107","","","","4.913783156027005","4.913783156027005","4.913783156027005"
"4666","5.116207353004075","5.116207353004075","5.116207353004075","5.217186690527186","5.217186690527186","5.217186690527186","4.998818721975299","4.998818721975299","4.998818721975299"
"4672","5.078722591599521","5.078722591599521","5.078722591599521","5.21198078565493","5.21198078565493","5.21198078565493","4.965375906146","4.965375906146","4.965375906146"
"4735","5.037762775513285","5.037762775513285","5.037762775513285","5.20857489978985","5.20857489978985","5.20857489978985","4.94266332098616","4.94266332098616","4.94266332098616"
"4890","5.129955750528093","5.129955750528093","5.129955750528093","5.250160812993401","5.250160812993401","5.250160812993401","4.899800132705215","4.899800132705215","4.899800132705215"
"4935","5.150319365909652","5.150319365909652","5.150319365909652","5.201359433547783","5.201359433547783","5.201359433547783","4.8934160434748915","4.8934160434748915","4.8934160434748915"
"5004","5.062458873984116","5.062458873984116","5.062458873984116","5.15620999073419","5.15620999073419","5.15620999073419","4.813434184510031","4.813434184510031","4.813434184510031"
"5019","5.088730839780699","5.088730839780699","5.088730839780699","5.140866330242759","5.140866330242759","5.140866330242759","4.9002668489937555","4.9002668489937555","4.9002668489937555"
"5035","5.070963823050445","5.070963823050445","5.070963823050445","5.181998062418397","5.181998062418397","5.181998062418397","4.927160581031707","4.927160581031707","4.927160581031707"
"5038","5.0860154613773565","5.0860154613773565","5.0860154613773565","5.19936754059918","5.19936754059918","5.19936754059918","4.9029483029973235","4.9029483029973235","4.9029483029973235"
"5041","5.142463735957009","5.142463735957009","5.142463735957009","5.1591414052746565","5.1591414052746565","5.1591414052746565","4.93885139426508","4.93885139426508","4.93885139426508"
"5076","5.151476636111456","5.151476636111456","5.151476636111456","5.179723859438886","5.179723859438886","5.179723859438886","4.782313183328707","4.782313183328707","4.782313183328707"
"5140","5.132900737077328","5.132900737077328","5.132900737077328","5.082190697433132","5.082190697433132","5.082190697433132","4.811673640673375","4.811673640673375","4.811673640673375"
"5164","5.065129580277225","5.065129580277225","5.065129580277225","5.17297915206896","5.17297915206896","5.17297915206896","4.821462895465459","4.821462895465459","4.821462895465459"
"5168","5.138832106510255","5.138832106510255","5.138832106510255","5.295732881348021","5.295732881348021","5.295732881348021","4.822181135748728","4.822181135748728","4.822181135748728"
"5218","5.020791421725056","5.020791421725056","5.020791421725056","5.187977348220394","5.187977348220394","5.187977348220394","4.873353837727764","4.873353837727764","4.873353837727764"
"5248","5.002553942878624","5.002553942878624","5.002553942878624","5.165048333281963","5.165048333281963","5.165048333281963","4.77136111132595","4.77136111132595","4.77136111132595"
